Barcode1,Barcode2,Barcode3,Brand code,Category,Type,Brand Name,Size,Strength,Retailer margin,Round Off,Special Purpose Fee,MRP,Bottle/case
8906040653706,,,0201142009/0004,IMFL,Whisky,Emboss Fine Whisky,500 ml,50,8.5,0.05,0,135,18
8906040654604,,,0201142009/0004,IMFL,Whisky,Emboss Fine Whisky,750 ml,50,12.75,0.07,0,195,12
8908002916607,,,0201142020/0029,IMFL,Whisky,Episode Classic Whisky,180 ml,25,8.54,4.44,15,150,48
8908002916591,,,0201142020/0029,IMFL,Whisky,Episode Classic Whisky,375 ml,25,17.68,4.7,15,290,24
8908002916584,,,0201142020/0029,IMFL,Whisky,Episode Classic Whisky,750 ml,25,35.37,4.39,15,560,12
8908008879630,,,0201142020/0008,IMFL,Whisky,Farmers Malt Whisky,750 ml,25,30.07,5.32,5,470,12
1210000101334,,,0201142021/0004,IMFL,Whisky,Fireball Cinnamon Flavoured Whisky,750 ml,25,82.51,8.83,80,1350,12
8908007822330,,,0201142022/0019,IMFL,Whisky,Gladiator Vintage Whisky,375 ml,50,6.38,2.53,0,100,24
8908007822323,,,0201142022/0019,IMFL,Whisky,Gladiator Vintage Whisky,500 ml,50,8.5,0.05,0,130,18
8908007822361,,,0201142022/0019,IMFL,Whisky,Gladiator Vintage Whisky,750 ml,50,12.75,0.07,0,195,12
8901053007256,,,0201142020/0022,IMFL,Whisky,Glory Fine Whisky,180 ml,25,,,5,120,48
8901053007249,,,0201142020/0022,IMFL,Whisky,Glory Fine Whisky,375 ml,25,,,5,240,24
8901053007232,,,0201142020/0022,IMFL,Whisky,Glory Fine Whisky,750 ml,25,30.07,5.32,5,470,12
8906005930095,,,0201142021/0008,IMFL,Whisky,Goa Special Whisky,180 ml,25,9.35,2.01,25,170,48
8906005930088,,,0201142021/0008,IMFL,Whisky,Goa Special Whisky,375 ml,25,19.37,8.93,25,330,24
8906005930071,,,0201142021/0008,IMFL,Whisky,Goa Special Whisky,750 ml,25,38.74,2.86,25,620,12
,,,0201142019/0017,IMFL,Whisky,Golden Touch 24 Carat Ultra-premium Indian Whisky With Scotch,,,,,,,
8906003947217,,,0201142021/0016,IMFL,Whisky,Governors Reserve 100% Premier Grain Whisky,180 ml,25,,,,210,48
8906003947224,,,0201142021/0016,IMFL,Whisky,Governors Reserve 100% Premier Grain Whisky,375 ml,25,22.85,5.74,35,390,24
8906003947231,,,0201142021/0016,IMFL,Whisky,Governors Reserve 100% Premier Grain Whisky,750 ml,25,45.7,6.48,35,740,12
8906003946814,,,0201142021/0017,IMFL,Whisky,Governors Reserve Connoisseur Edition Premier Grain Whisky,180 ml,25,10.93,7.86,35,210,48
8906003946821,,,0201142021/0017,IMFL,Whisky,Governors Reserve Connoisseur Edition Premier Grain Whisky,375 ml,25,22.57,0.06,35,380,24
8906003946838,,,0201142021/0017,IMFL,Whisky,Governors Reserve Connoisseur Edition Premier Grain Whisky,750 ml,25,45.13,5.12,35,730,12
8906003946838,,,0201142022/0034,IMFL,Whisky,Governors Reserve Connoisseur Edition Premier Grain Whisky - Gift Pack,,,,,,,
,,,0201142022/0033,IMFL,Whisky,Happy Royal Premium Whisky,375 ml,50,,,,100,24
,,,0201142022/0033,IMFL,Whisky,Happy Royal Premium Whisky,500 ml,50,,,,130,18
8904020702098,8.90402E+12,,0201142020/0001,IMFL,Whisky,Highbury Classic Rare Reserve Whisky,750 ml,25,59.67,7.9,60,980,12
8908008918377,,,0201142022/0009,IMFL,Whisky,Himalayan Bear Fine Indian Whiskey,375 ml,50,,,,100,24
8908008918360,,,0201142022/0009,IMFL,Whisky,Himalayan Bear Fine Indian Whiskey,500 ml,50,,,,130,18
8908008918353,,,0201142022/0009,IMFL,Whisky,Himalayan Bear Fine Indian Whiskey,750 ml,50,,,,195,12
,,,0201142022/0032,IMFL,Whisky,Hk Blue Premium Whisky,375 ml,50,,,,100,24
,,,0201142022/0032,IMFL,Whisky,Hk Blue Premium Whisky,500 ml,50,,,,130,18
8908008929250,,,0201142022/0032,IMFL,Whisky,Hk Blue Premium Whisky,750 ml,50,,,,195,12
8901522000429,,,0201142020/0010,IMFL,Whisky,Imperial Black Exquisite Grain Whisky(Gift Pack),750 ml,25,,,,660,12
8906005931085,,,0201142021/0006,IMFL,Whisky,India No. 1 Rare Premier Whisky,180 ml,25,11.22,3.54,45,220,48
8906005931078,,,0201142021/0006,IMFL,Whisky,India No. 1 Rare Premier Whisky,375 ml,25,23.17,0.83,45,400,24
8906005931061,,,0201142021/0006,IMFL,Whisky,India No. 1 Rare Premier Whisky,750 ml,25,46.34,6.65,45,760,12
8908005173892,,,0201142022/0029,IMFL,Whisky,Indri Single Malt Indian Whisky,750 ml,25,,,,3600,12
8901053800499,,,0201142012/0065,IMFL,Whisky,Legend Premium Whisky,180 ml,25,,,,150,48
8901053800482,,,0201142012/0065,IMFL,Whisky,Legend Premium Whisky,375 ml,25,,,,290,24
8901053800475,,,0201142012/0065,IMFL,Whisky,Legend Premium Whisky,750 ml,25,35.33,5.04,15,560,12
,,,0201142022/0024,IMFL,Whisky,Lot 50 Classic Whisky,375 ml,50,,,,100,24
,,,0201142022/0024,IMFL,Whisky,Lot 50 Classic Whisky,500 ml,50,,,,130,18
,,,0201142022/0024,IMFL,Whisky,Lot 50 Classic Whisky,750 ml,50,,,,195,12
8901193503762,,,0201142021/0009,IMFL,Whisky,Maqintosh Blue Reserve Whisky,750 ml,25,114.66,7.28,90,1850,12
8901193500396,,,0201142019/0005,IMFL,Whisky,Maqintosh Silver Edition Whisky,750 ml,25,70.54,1.73,70,1150,12
8902967210756,,,0201142016/0001,IMFL,Whisky,Mc Dowells No.1 Luxury Premium Whisky,180 ml,25,9.37,1.7,25,170,48
8902967210749,,,0201142016/0001,IMFL,Whisky,Mc Dowells No.1 Luxury Premium Whisky,375 ml,25,19.39,8.56,25,330,24
8902967210732,,,0201142016/0001,IMFL,Whisky,Mc Dowells No.1 Luxury Premium Whisky,750 ml,25,38.79,2.12,25,620,12
8902967207107,,,0201142020/0030,IMFL,Whisky,Mcdowell's No. 1 Superior Whisky,180 ml,25,8.97,7.96,15,160,48
8902967207091,,,0201142020/0030,IMFL,Whisky,Mcdowell's No. 1 Superior Whisky,375 ml,25,18.55,1.42,15,300,24
8902967207084,,,0201142020/0030,IMFL,Whisky,Mcdowell's No. 1 Superior Whisky,750 ml,25,37.1,7.85,15,590,12
8902967205691,,,0201142018/0023,IMFL,Whisky,Mcdowells No.1 Platinum Classic Whisky,180 ml,25,10.68,1.7,35,200,48
8902967205684,,,0201142018/0023,IMFL,Whisky,Mcdowells No.1 Platinum Classic Whisky,375 ml,25,,,35,380,24
8902967205677,,,0201142018/0023,IMFL,Whisky,Mcdowells No.1 Platinum Classic Whisky,750 ml,25,44.13,0.46,35,710,12
8902967200597,,,0201142006/0114,IMFL,Whisky,Mcdowells No.1 Reserve Whisky,180 ml,25,,,,170,48
8902967200580,,,0201142006/0114,IMFL,Whisky,Mcdowells No.1 Reserve Whisky,375 ml,25,,,,330,24
8902967200573,,,0201142006/0114,IMFL,Whisky,Mcdowells No.1 Reserve Whisky,750 ml,25,,,,620,12
,,,0201142006/0037,IMFL,Whisky,New Improved Aristocrat Premium Whisky,,,,,,,
8901488000600,,,0201142019/0015,IMFL,Whisky,Oaksmith Gold International Blended Whisky,750 ml,25,68.61,1.21,70,1120,12
8901488000648,,,0201142019/0015,IMFL,Whisky,Oaksmith Gold International Blended Whisky,180 ml,25,16.68,5,70,330,48
8901488000624,,,0201142019/0015,IMFL,Whisky,Oaksmith Gold International Blended Whisky,375 ml,25,34.31,5.61,70,600,24
8901488000600,,,0201142021/0011,IMFL,Whisky,Oaksmith Gold International Blended Whisky (Gift Pack),750 ml,25,68.61,1.21,70,1120,12
8901488000631,,,0201142019/0014,IMFL,Whisky,Oaksmith International Blended Whisky,180 ml,25,11.33,1.86,45,220,48
8901488000617,,,0201142019/0014,IMFL,Whisky,Oaksmith International Blended Whisky,375 ml,25,,,45,410,24
8901488000594,,,0201142019/0014,IMFL,Whisky,Oaksmith International Blended Whisky,750 ml,25,46.77,0.04,45,760,12
8906003947439,,,0201142021/0018,IMFL,Whisky,Oakton Barrel Aged Rare Premier Grain Whisky,750 ml,25,56.91,0.07,50,920,12
8906003947422,,,0201142021/0018,IMFL,Whisky,Oakton Barrel Aged Rare Premier Grain Whisky,375 ml,25,28.46,5.03,50,490,24
8906003947415,,,0201142021/0018,IMFL,Whisky,Oakton Barrel Aged Rare Premier Grain Whisky,180 ml,25,13.83,8.59,50,270,48
8906003947439,,,0201142022/0035,IMFL,Whisky,Oakton Barrel Aged Rare Premier Grain Whisky - Gift Pack,,25,56.91,0.07,50,920,12
8901544062450,,,0201142020/0028,IMFL,Whisky,Officer's Choice Blue Prime Grain Whisky,180 ml,25,8.97,7.96,15,160,48
8901544062443,,,0201142020/0028,IMFL,Whisky,Officer's Choice Blue Prime Grain Whisky,375 ml,25,18.55,1.42,15,300,24
8901544062436,,,0201142020/0028,IMFL,Whisky,Officer's Choice Blue Prime Grain Whisky,500 ml,25,24.74,6.9,15,400,18
8901544062412,,,0201142020/0028,IMFL,Whisky,Officer's Choice Blue Prime Grain Whisky,750 ml,25,37.1,7.85,15,590,12
8901544061163,,,0201142019/0016,IMFL,Whisky,Officer's Choice Deluxe Whisky,180 ml,25,7.74,6.76,5,130,48
8901544010239,,,0201142019/0016,IMFL,Whisky,Officer's Choice Deluxe Whisky,375 ml,25,16.03,0,5,250,24
8901544010277,,,0201142019/0016,IMFL,Whisky,Officer's Choice Deluxe Whisky,500 ml,25,20.67,9.04,5,330,24
8901544010284,,,0201142019/0016,IMFL,Whisky,Officer's Choice Deluxe Whisky,750 ml,25,32.06,5.01,5,500,12
8901544063099,,,0201142022/0023,IMFL,Whisky,Officer's Choice Elite Whisky,180 ml,25,,,,140,48
8901544063013,,,0201142022/0023,IMFL,Whisky,Officer's Choice Elite Whisky,375 ml,25,,,,280,24
8901544063051,,,0201142022/0023,IMFL,Whisky,Officer's Choice Elite Whisky,500 ml,25,,,,360,18
8901544063044,,,0201142022/0023,IMFL,Whisky,Officer's Choice Elite Whisky,750 ml,25,,,,540,12
8901544062412,,,0201142020/0034,IMFL,Whisky,Officers Choice Blue Prime Grain Whisky (Gift Pack),750 ml,25,37.1,7.85,15,590,12
,,,0201142012/0013,IMFL,Whisky,Officers Choice Blue Pure Grain Whisky,,,,,,,
,,,0201142014/0012,IMFL,Whisky,Officers Choice Blue Rare Grain Whisky,,,,,,,
,,,0201142006/0012,IMFL,Whisky,Officers Choice Prestige Whisky,,,,,,,
8902146017244,,,0201142006/0083,IMFL,Whisky,Old Admiral Deluxe Whisky,180 ml,25,7.74,6.76,5,130,48
8902146017237,,,0201142006/0083,IMFL,Whisky,Old Admiral Deluxe Whisky,375 ml,25,16.03,0,5,250,24
8902146017220,,,0201142006/0083,IMFL,Whisky,Old Admiral Deluxe Whisky,750 ml,25,32.06,5.01,5,500,12
,,,0201142017/0016,IMFL,Whisky,Old Habbit Whisky,180 ml,25,,,,220,48
,,,0201142017/0016,IMFL,Whisky,Old Habbit Whisky,375 ml,25,,,,400,24
,,,0201142017/0016,IMFL,Whisky,Old Habbit Whisky,750 ml,25,,,,750,12
8904014801214,,,0201142018/0012,IMFL,Whisky,Paul John Indian Single Malt Whisky - Bold,750 ml,25,211.12,2.9,110,3340,12
8904014800972,,,0201142018/0011,IMFL,Whisky,Paul John Indian Single Malt Whisky - Brilliance,750 ml,25,211.12,2.9,110,3340,12
8904014802723,,,0201142019/0001,IMFL,Whisky,"Paul John Indian Single Malt Whisky, Nirvana Unpeated",750 ml,25,161.29,4.61,100,2570,12
,,,0201142022/0007,IMFL,Whisky,Peter Cat Fine Grain Whisky,375 ml,50,,,,100,24
,,,0201142022/0007,IMFL,Whisky,Peter Cat Fine Grain Whisky,500 ml,50,,,,130,18
,,,0201142022/0007,IMFL,Whisky,Peter Cat Fine Grain Whisky,750 ml,50,,,,195,12
890150322169,,8.9015E+12,0201142006/0046,IMFL,Whisky,Peter Scot Malt Whisky,750 ml,25,,,,5260,12
,,,0201142021/0015,IMFL,Whisky,Rampur Indian Single Malt Whisky Non-chill Filtered Double Cask-750ml,750 ml,25,,,,,
,,,0201142006/0047,IMFL,Whisky,Red Knight Finest Malt Blended Whisky,750 ml,25,,,,,
8901556401742,,,0201142017/0022,IMFL,Whisky,Regal Talons Deluxe Rare Generation Whisky,180 ml,25,,,,170,48
8901556401735,,,0201142017/0022,IMFL,Whisky,Regal Talons Deluxe Rare Generation Whisky,375 ml,25,,,,330,24
,,,0201142022/0011,IMFL,Whisky,Rock Sea Fine Whisky,375 ml,50,,,,100,24
,,,0201142022/0011,IMFL,Whisky,Rock Sea Fine Whisky,500 ml,50,,,,130,18
,,,0201142022/0011,IMFL,Whisky,Rock Sea Fine Whisky,750 ml,50,,,,195,12
8908008879265,,,0201142018/0018,IMFL,Whisky,Rockdove Premium Whisky,180 ml,25,12.07,0.56,35,220,48
8908008879272,,,0201142018/0018,IMFL,Whisky,Rockdove Premium Whisky,375 ml,25,24.86,4.97,35,420,24
8908008879296,,,0201142018/0018,IMFL,Whisky,Rockdove Premium Whisky,750 ml,25,,,35,800,12
8906034000714,,,0201142014/0005,IMFL,Whisky,Rockford Classic Finest Blended Whisky,375 ml,25,28.34,6.87,60,500,24
8906034000707,,,0201142014/0005,IMFL,Whisky,Rockford Classic Finest Blended Whisky,750 ml,25,56.67,3.74,60,930,12
,,,0201142022/0010,IMFL,Whisky,Roulette Premium Whisky,,,,,,,
8902967214419,,,0201142022/0021,IMFL,Whisky,Royal Challenge American Pride Fine Gold Whisky,180 ml,25,13.81,8.88,60,280,48
8902967214402,,,0201142022/0021,IMFL,Whisky,Royal Challenge American Pride Fine Gold Whisky,750 ml,25,56.91,0.07,60,930,12
8902967200269,,,0201142007/0015,IMFL,Whisky,Royal Challenge Finest Premium Whisky,180 ml,25,10.98,7.2,35,210,48
8902967200252,,,0201142007/0015,IMFL,Whisky,Royal Challenge Finest Premium Whisky,375 ml,25,22.65,8.73,35,380,24
8902967200245,,,0201142007/0015,IMFL,Whisky,Royal Challenge Finest Premium Whisky,750 ml,25,45.31,2.45,35,730,12
8902967213474,,,0201142020/0003,IMFL,Whisky,Royal Challenge Premium Gold Whisky,180 ml,25,10.98,7.2,35,210,48
8902967213467,,,0201142020/0003,IMFL,Whisky,Royal Challenge Premium Gold Whisky,375 ml,25,22.65,8.73,35,390,24
8902967213450,,,0201142020/0003,IMFL,Whisky,Royal Challenge Premium Gold Whisky,750 ml,25,45.31,2.45,35,730,12
8902967213450,,,0201142020/0012,IMFL,Whisky,Royal Challenge Premium Gold Whisky - Gift Pack,750 ml,25,45.31,2.45,35,730,12
,,,0201142022/0008,IMFL,Whisky,Royal Gentleman Premium Whisky,375 ml,25,,,,100,24
,,,0201142022/0008,IMFL,Whisky,Royal Gentleman Premium Whisky,500 ml,25,,,,130,18
,,,0201142022/0008,IMFL,Whisky,Royal Gentleman Premium Whisky,750 ml,25,,,,195,12
8908002916515,,,0201142020/0004,IMFL,Whisky,Royal Green Premium Blended Whisky,180 ml,25,11.01,6.71,35,210,48
8908002916508,,,0201142020/0004,IMFL,Whisky,Royal Green Premium Blended Whisky,375 ml,25,22.72,7.76,35,390,24
8908002916492,,,0201142020/0004,IMFL,Whisky,Royal Green Premium Blended Whisky,750 ml,25,45.31,2.45,35,730,12
8902147021134,,,0201142020/0021,IMFL,Whisky,Royal Lancer Whisky,375 ml,50,6.47,1.11,0,100,24
8902147021127,,,0201142020/0021,IMFL,Whisky,Royal Lancer Whisky,750 ml,50,12.94,2.22,0,200,12
8902147004724,,,0201142022/0027,IMFL,Whisky,Royal Ranthambore Heritage Collection Royal Crafted Reserve Whisky,180 ml,25,,,,510,48
8902147004687,,,0201142022/0027,IMFL,Whisky,Royal Ranthambore Heritage Collection Royal Crafted Reserve Whisky,375 ml,25,,,,950,24
8902147004649,,,0201142022/0027,IMFL,Whisky,Royal Ranthambore Heritage Collection Royal Crafted Reserve Whisky,750 ml,25,,,,1790,12
8901522002737,,,0201142012/0048,IMFL,Whisky,Seagram's Royal Stag Classic Whisky,,,,,,,
8901522001730,,,0201142012/0048,IMFL,Whisky,Seagram's Royal Stag Classic Whisky,,,,,,,
89005422,,,0201142012/0023,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky,180 ml,25,16.66,5.37,60,320,48
89005415,,,0201142012/0023,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky,375 ml,25,34.22,6.94,60,590,24
89005361,,,0201142012/0023,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky,750 ml,25,68.44,3.88,60,1110,12
89005361,,,0201142020/0006,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky (Gift Pack),750 ml,25,68.44,3.88,60,1110,12
8901522002256,,,0201142016/0007,IMFL,Whisky,Seagrams Blenders Pride Select Premium Whisky,180 ml,25,13.8,9.05,50,270,48
8901522001259,,,0201142016/0007,IMFL,Whisky,Seagrams Blenders Pride Select Premium Whisky,375 ml,25,28.4,5.95,50,490,24
8901522000252,,,0201142016/0007,IMFL,Whisky,Seagrams Blenders Pride Select Premium Whisky,750 ml,25,56.79,1.91,50,920,12
8901522002256,,,0201142006/0003,IMFL,Whisky,Seagrams Blenders Pride Ultra Premium Whisky,180 ml,25,13.8,9.05,50,270,48
8901522001259,,,0201142006/0003,IMFL,Whisky,Seagrams Blenders Pride Ultra Premium Whisky,375 ml,25,28.4,5.95,50,490,24
8901522003420,,,0201142016/0013,IMFL,Whisky,Seagrams Imperial Black Exquisite Grain Whisky,180 ml,25,9.93,3.14,25,180,48
8901522002423,,,0201142016/0013,IMFL,Whisky,Seagrams Imperial Black Exquisite Grain Whisky,375 ml,25,20.54,1.11,25,340,24
8901522000429,,,0201142016/0013,IMFL,Whisky,Seagrams Imperial Black Exquisite Grain Whisky,750 ml,25,41.07,7.22,25,660,12
8901522001334,,,0201142006/0002,IMFL,Whisky,Seagrams Imperial Blue Authentic Grain Whisky,375 ml,25,18.55,1.42,15,300,24
8901522000337,,,0201142006/0002,IMFL,Whisky,Seagrams Imperial Blue Authentic Grain Whisky,750 ml,25,37.1,7.85,15,590,12
8901522002225,,,0201142018/0002,IMFL,Whisky,Seagrams Imperial Blue Classic Grain Whisky,180 ml,25,8.97,7.96,15,160,48
8901522001228,,,0201142018/0002,IMFL,Whisky,Seagrams Imperial Blue Classic Grain Whisky,375 ml,25,18.55,1.42,15,300,24
8901522000221,,,0201142018/0002,IMFL,Whisky,Seagrams Imperial Blue Classic Grain Whisky,750 ml,25,37.1,7.85,15,590,12
8901522000221,,,0201142021/0002,IMFL,Whisky,Seagrams Imperial Blue Classic Grain Whisky ( Gift Pack),750 ml,25,37.1,7.85,15,590,12
89005453,,,0201142012/0025,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky,180 ml,25,11.55,8.44,35,220,48
89005446,,,0201142012/0025,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky,375 ml,25,23.83,0.72,35,400,24
89005439,,,0201142012/0025,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky,750 ml,25,47.66,6.44,35,770,12
89005439,,,0201142020/0007,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky (Gift Pack),750 ml,25,47.66,6.44,35,770,12
8901522002737,,,0201142016/0005,IMFL,Whisky,Seagrams Royal Stag Blended Whisky,180 ml,25,10.58,3.3,35,200,48
8901522001730,,,0201142016/0005,IMFL,Whisky,Seagrams Royal Stag Blended Whisky,375 ml,25,21.85,0.94,35,370,24
8901522000641,,,0201142016/0005,IMFL,Whisky,Seagrams Royal Stag Blended Whisky,500 ml,25,29.14,9.59,35,490,18
8901522000092,,,0201142016/0005,IMFL,Whisky,Seagrams Royal Stag Blended Whisky,750 ml,25,43.71,6.89,35,710,12
8901522000092,,,0201142021/0003,IMFL,Whisky,Seagrams Royal Stag Blended Whisky (Gift Pack),750 ml,25,43.71,6.89,35,710,12
8908008938184,,,0201142022/0026,IMFL,Whisky,Seneor Premium Whisky,375 ml,50,,,,100,24
8908008938153,,,0201142022/0026,IMFL,Whisky,Seneor Premium Whisky,750 ml,50,,,,195,12
8906003947514,,,0201142021/0019,IMFL,Whisky,Seventh Heaven Blue Ultra Premier Grain Whisky,180 ml,25,,,,320,48
8906003947521,,,0201142021/0019,IMFL,Whisky,Seventh Heaven Blue Ultra Premier Grain Whisky,375 ml,25,,,,590,24
8906003947538,,,0201142021/0019,IMFL,Whisky,Seventh Heaven Blue Ultra Premier Grain Whisky,750 ml,25,,,,1110,12
8902967205813,,,0201142012/0020,IMFL,Whisky,Signature Premier Grain Whisky,180 ml,25,14.05,5.29,50,270,48
8902967205806,,,0201142012/0020,IMFL,Whisky,Signature Premier Grain Whisky,375 ml,25,28.89,8.42,50,500,24
8902967204465,,,0201142012/0020,IMFL,Whisky,Signature Premier Grain Whisky,750 ml,25,57.78,6.84,50,940,12
8902967204465,,,0201142020/0014,IMFL,Whisky,Signature Premier Grain Whisky- Gift Pack,750 ml,25,57.78,6.84,50,940,12
8902967200139,,,0201142006/0118,IMFL,Whisky,Signature Rare Aged Whisky,180 ml,25,,,,260,48
8902967200122,,,0201142006/0118,IMFL,Whisky,Signature Rare Aged Whisky,375 ml,25,,,,480,24
8902967200115,,,0201142006/0118,IMFL,Whisky,Signature Rare Aged Whisky,750 ml,25,,,,426,12
8908008924385,,,0201142022/0017,IMFL,Whisky,Skds Parkey,375 ml,50,,,,100,24
8908008924392,,,0201142022/0017,IMFL,Whisky,Skds Parkey,500 ml,50,,,,130,18
8908008924415,,,0201142022/0017,IMFL,Whisky,Skds Parkey,750 ml,50,,,,195,12
8901131760080,,,0201142015/0001,IMFL,Whisky,Solan Number One Black Rare & Premium Whisky,180 ml,25,,,,180,48
8901131760073,,,0201142015/0001,IMFL,Whisky,Solan Number One Black Rare & Premium Whisky,375 ml,25,,,,350,24
8901131760066,,,0201142015/0001,IMFL,Whisky,Solan Number One Black Rare & Premium Whisky,750 ml,25,41.67,8.03,25,670,12
8908008971143,,,0201142022/0018,IMFL,Whisky,Sspl Grand Knight,375 ml,50,,,,100,24
8908008971136,,,0201142022/0018,IMFL,Whisky,Sspl Grand Knight,500 ml,50,,,,130,18
8908008971129,,,0201142022/0018,IMFL,Whisky,Sspl Grand Knight,750 ml,50,,,,195,12
8901544025073,8.90215E+12,,0201142017/0009,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky,180 ml,25,14.05,5.29,50,270,48
8901544025066,,,0201142017/0009,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky,375 ml,25,28.89,8.42,50,500,24
8901544025035,,,0201142017/0009,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky,750 ml,25,57.78,6.84,50,940,12
,,,0201142019/0012,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky (Gift Pack),750 ml,25,57.78,6.84,50,940,12
8901544062252,,,0201142020/0027,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky,180 ml,25,9.93,3.14,25,180,48
8901544062245,,,0201142020/0027,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky,375 ml,25,20.54,1.11,25,340,24
8901544062214,,,0201142020/0027,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky,750 ml,25,41.07,7.22,25,660,12
,,,0201142020/0033,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky (Gift Pack),750 ml,25,41.07,7.22,25,660,12
,,,0201142017/0010,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky,,,,,,,
,,,0201142019/0011,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky (Gift Pack),,,,,,,
8901544063273,,,0201142022/0022,IMFL,Whisky,Sterling Reserve B7 Splendour Blended Whisky,180 ml,25,,,,200,48
8901544063266,,,0201142022/0022,IMFL,Whisky,Sterling Reserve B7 Splendour Blended Whisky,375 ml,25,,,,370,24
8901544063235,,,0201142022/0022,IMFL,Whisky,Sterling Reserve B7 Splendour Blended Whisky,750 ml,25,,,,710,12
8901544064065,,,0201142022/0012,IMFL,Whisky,Sumo Special Whisky,375 ml,50,6.38,2.53,0,100,24
8901544064058,,,0201142022/0012,IMFL,Whisky,Sumo Special Whisky,500 ml,50,8.5,0.05,0,130,18
8901544064041,,,0201142022/0012,IMFL,Whisky,Sumo Special Whisky,750 ml,50,12.75,0.07,0,195,12
8908007044398,,,0201142019/0006,IMFL,Whisky,The Empire Reserve Whisky,,,,,,,
8906034000752,,,0201142018/0003,IMFL,Whisky,The Hawkston Noble Reserve Superior Quality Whisky,375 ml,25,23.76,1.82,45,410,24
8906034000745,,,0201142018/0003,IMFL,Whisky,The Hawkston Noble Reserve Superior Quality Whisky,750 ml,25,47.52,8.65,45,780,12
8906034000677,,,0201142012/0051,IMFL,Whisky,The Rockford Reserve Fine And Rare Whisky,375 ml,25,35.32,0.04,70,610,24
8906034000660,,,0201142012/0051,IMFL,Whisky,The Rockford Reserve Fine And Rare Whisky,750 ml,25,70.65,0.07,70,1150,12
8902178007374,,,0201142020/0025,IMFL,Whisky,Ti Mansion House Gold Whisky,750 ml,25,,,,720,12
8908008939495,,,0201142022/0016,IMFL,Whisky,Top 10 Premium Whisky,375 ml,50,6.38,2.53,0,100,24
8908008939501,,,0201142022/0016,IMFL,Whisky,Top 10 Premium Whisky,500 ml,50,8.5,0.05,0,130,18
8908008939518,,,0201142022/0016,IMFL,Whisky,Top 10 Premium Whisky,750 ml,50,12.75,0.07,0,195,12
8907801046942,,,0201142020/0020,IMFL,Whisky,Triple Eight Blended Whisky,180 ml,25,7.4,1.88,5,120,48
8907801046935,,,0201142020/0020,IMFL,Whisky,Triple Eight Blended Whisky,375 ml,25,15.34,0.57,5,240,24
8907801046928,,,0201142020/0020,IMFL,Whisky,Triple Eight Blended Whisky,750 ml,25,30.67,6.14,5,480,12
8906040658008,,,0201142020/0018,IMFL,Whisky,True Blu Reserve Whisky,180 ml,25,8.15,0.5,15,140,48
8906040657902,,,0201142020/0018,IMFL,Whisky,True Blu Reserve Whisky,375 ml,25,16.87,7.14,15,280,24
8906040657803,,,0201142020/0018,IMFL,Whisky,True Blu Reserve Whisky,750 ml,25,33.74,9.29,15,540,12
8902146010528,,,0201142018/0022,IMFL,Whisky,Whytehall Classic Delux Whisky,,,,,,,
8908009077240,,,0201152020/0014,IMFL,Wine,Bro Code Kraft Sekt,375 ml,15 %V/V,10.86,3.98,3.98,180,24
8908003700182,,,0201152014/0027,IMFL,Wine,Chandon Brut,750 ml,12.5 %V/V,181.09,1.95,10,2780,12
8908003700014,,,0201152015/0021,IMFL,Wine,Chandon Brut Rose,750 ml,12.5 %V/V,181.09,1.95,10,2780,12
8908003700113,,,0201152018/0009,IMFL,Wine,Chandon Delice,750 ml,12.5 %V/V,181.09,1.95,10,2780,12
8908003700205,,,0201152019/0009,IMFL,Wine,Chandon Rose,750 ml,12.5 %V/V,181.09,1.95,10,2780,12
8906003211813,,,0201152020/0011,IMFL,Wine,Dia Red Wine Sparkler,750 ml,8 %V/V,30.65,1.48,10,480,12
8906003211806,,,0201152020/0012,IMFL,Wine,Dia White Wine Sparkler,750 ml,8 %V/V,30.65,1.48,10,480,12
8908000055193,,,0201152017/0003,IMFL,Wine,Four Season Merlot Red Wine,750 ml,12.5 %V/V,41.88,4.85,10,655,12
8908000055742,,,0201152017/0001,IMFL,Wine,Four Seasons Barrique Reserve Oak Aged Shiraz Red Wine,750 ml,12.5 %V/V,74.12,2,10,1145,12
8908000055056,,,0201152008/0047,IMFL,Wine,Four Seasons Cabernet Sauvignon Red Wine,750 ml,12.5 %V/V,51.48,3.06,10,800,12
