Barcode1,Barcode2,Barcode3,Brand code,Category,Type,Brand Name,Size,Strength,Retailer margin,Round Off,Special Purpose Fee,MRP,Bottle/case
8906000000000,,,0201142022/0005,IMFL,Whisky,County Club Deluxe Whisky,375 ml,50,6.38,2.53,0,100,24
8906000000000,,,0201142022/0005,IMFL,Whisky,County Club Deluxe Whisky,500 ml,50,8.5,0.05,0,130,18
8906000000000,,,0201142022/0005,IMFL,Whisky,County Club Deluxe Whisky,750 ml,50,12.75,0.07,0,195,12
8908000000000,,,0201142016/0002,IMFL,Whisky,DENNIS SPECIAL WHISKY,,,,,,,
8902970000000,,,0201142006/0068,IMFL,Whisky,DSP Black Deluxe Whisky,180 ml,25,8.56,4.23,15,150,48
8902970000000,,,0201142006/0068,IMFL,Whisky,DSP Black Deluxe Whisky,375 ml,25,17.71,4.28,15,290,24
8902970000000,,,0201142006/0068,IMFL,Whisky,DSP Black Deluxe Whisky,500 ml,25,,,,370,18
8902970000000,,,0201142006/0068,IMFL,Whisky,DSP Black Deluxe Whisky,750 ml,25,35.42,3.57,15,560,12
8902970000000,,,0201142006/0068,IMFL,Whisky,DSP Black Deluxe Whisky,90 ml,25,4.28,9.62,15,90,96
8906040000000,,,0201142009/0004,IMFL,Whisky,EMBOSS Fine Whisky,375 ml,50,6.38,2.49,0,100,24
8906040000000,,,0201142009/0004,IMFL,Whisky,EMBOSS Fine Whisky,500 ml,50,8.5,0.05,0,135,18
8906040000000,,,0201142009/0004,IMFL,Whisky,EMBOSS Fine Whisky,750 ml,50,12.75,0.07,0,195,12
8908000000000,,,0201142020/0029,IMFL,Whisky,Episode Classic Whisky,180 ml,25,8.54,4.44,15,150,48
8908000000000,,,0201142020/0029,IMFL,Whisky,Episode Classic Whisky,375 ml,25,17.68,4.7,15,290,24
8908000000000,,,0201142020/0029,IMFL,Whisky,Episode Classic Whisky,750 ml,25,35.37,4.39,15,560,12
8908010000000,,,0201142020/0008,IMFL,Whisky,FARMERS MALT WHISKY,750 ml,25,30.07,5.32,5,470,12
1210000000000,,,0201142021/0004,IMFL,Whisky,FIREBALL CINNAMON FLAVOURED WHISKY,750 ml,25,82.51,8.83,80,1350,12
8908010000000,,,0201142022/0019,IMFL,Whisky,Gladiator Vintage Whisky,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201142022/0019,IMFL,Whisky,Gladiator Vintage Whisky,500 ml,50,8.5,0.05,0,130,18
8908010000000,,,0201142022/0019,IMFL,Whisky,Gladiator Vintage Whisky,750 ml,50,12.75,0.07,0,195,12
8901050000000,,,0201142020/0022,IMFL,Whisky,Glory Fine Whisky,180 ml,25,,,5,120,48
8901050000000,,,0201142020/0022,IMFL,Whisky,Glory Fine Whisky,375 ml,25,,,5,240,24
8901050000000,,,0201142020/0022,IMFL,Whisky,Glory Fine Whisky,750 ml,25,30.07,5.32,5,470,12
8906010000000,,,0201142021/0008,IMFL,Whisky,Goa Special Whisky,180 ml,25,9.35,2.01,25,170,48
8906010000000,,,0201142021/0008,IMFL,Whisky,Goa Special Whisky,375 ml,25,19.37,8.93,25,330,24
8906010000000,,,0201142021/0008,IMFL,Whisky,Goa Special Whisky,750 ml,25,38.74,2.86,25,620,12
,,,0201142019/0017,IMFL,Whisky,Golden Touch 24 Carat Ultra-Premium Indian Whisky with Scotch,,,,,,,
8906000000000,,,0201142021/0016,IMFL,Whisky,GOVERNORS RESERVE 100% PREMIER GRAIN WHISKY,180 ml,25,,,,210,48
8906000000000,,,0201142021/0016,IMFL,Whisky,GOVERNORS RESERVE 100% PREMIER GRAIN WHISKY,375 ml,25,22.85,5.74,35,390,24
8906000000000,,,0201142021/0016,IMFL,Whisky,GOVERNORS RESERVE 100% PREMIER GRAIN WHISKY,750 ml,25,45.7,6.48,35,740,12
8906000000000,,,0201142021/0017,IMFL,Whisky,GOVERNORS RESERVE CONNOISSEUR EDITION PREMIER GRAIN WHISKY,180 ml,25,10.93,7.86,35,210,48
8906000000000,,,0201142021/0017,IMFL,Whisky,GOVERNORS RESERVE CONNOISSEUR EDITION PREMIER GRAIN WHISKY,375 ml,25,22.57,0.06,35,380,24
8906000000000,,,0201142021/0017,IMFL,Whisky,GOVERNORS RESERVE CONNOISSEUR EDITION PREMIER GRAIN WHISKY,750 ml,25,45.13,5.12,35,730,12
8906000000000,,,0201142022/0034,IMFL,Whisky,GOVERNORS RESERVE CONNOISSEUR EDITION PREMIER GRAIN WHISKY - GIFT PACK,,,,,,,
,,,0201142022/0033,IMFL,Whisky,Happy Royal Premium Whisky,375 ml,50,,,,100,24
,,,0201142022/0033,IMFL,Whisky,Happy Royal Premium Whisky,500 ml,50,,,,130,18
8904020000000,8.90E+12,,0201142020/0001,IMFL,Whisky,HIGHBURY CLASSIC RARE RESERVE WHISKY,750 ml,25,59.67,7.9,60,980,12
8908010000000,,,0201142022/0009,IMFL,Whisky,Himalayan Bear Fine Indian Whiskey,375 ml,50,,,,100,24
8908010000000,,,0201142022/0009,IMFL,Whisky,Himalayan Bear Fine Indian Whiskey,500 ml,50,,,,130,18
8908010000000,,,0201142022/0009,IMFL,Whisky,Himalayan Bear Fine Indian Whiskey,750 ml,50,,,,195,12
,,,0201142022/0032,IMFL,Whisky,HK Blue Premium Whisky,375 ml,50,,,,100,24
,,,0201142022/0032,IMFL,Whisky,HK Blue Premium Whisky,500 ml,50,,,,130,18
8908010000000,,,0201142022/0032,IMFL,Whisky,HK Blue Premium Whisky,750 ml,50,,,,195,12
8901520000000,,,0201142020/0010,IMFL,Whisky,Imperial Black Exquisite Grain Whisky(Gift Pack),750 ml,25,,,,660,12
8906010000000,,,0201142021/0006,IMFL,Whisky,India No. 1 Rare Premier Whisky,180 ml,25,11.22,3.54,45,220,48
8906010000000,,,0201142021/0006,IMFL,Whisky,India No. 1 Rare Premier Whisky,375 ml,25,23.17,0.83,45,400,24
8906010000000,,,0201142021/0006,IMFL,Whisky,India No. 1 Rare Premier Whisky,750 ml,25,46.34,6.65,45,760,12
8908010000000,,,0201142022/0029,IMFL,Whisky,INDRI SINGLE MALT INDIAN WHISKY,750 ml,25,,,,3600,12
8901050000000,,,0201142012/0065,IMFL,Whisky,Legend Premium Whisky,180 ml,25,,,,150,48
8901050000000,,,0201142012/0065,IMFL,Whisky,Legend Premium Whisky,375 ml,25,,,,290,24
8901050000000,,,0201142012/0065,IMFL,Whisky,Legend Premium Whisky,750 ml,25,35.33,5.04,15,560,12
,,,0201142022/0024,IMFL,Whisky,LOT 50 Classic Whisky,375 ml,50,,,,100,24
,,,0201142022/0024,IMFL,Whisky,LOT 50 Classic Whisky,500 ml,50,,,,130,18
,,,0201142022/0024,IMFL,Whisky,LOT 50 Classic Whisky,750 ml,50,,,,195,12
8901190000000,,,0201142021/0009,IMFL,Whisky,MaQintosh BLUE Reserve WHISKY,750 ml,25,114.66,7.28,90,1850,12
8901190000000,,,0201142019/0005,IMFL,Whisky,MaQintosh Silver Edition Whisky,750 ml,25,70.54,1.73,70,1150,12
8902970000000,,,0201142016/0001,IMFL,Whisky,Mc Dowells No.1 Luxury Premium Whisky,180 ml,25,9.37,1.7,25,170,48
8902970000000,,,0201142016/0001,IMFL,Whisky,Mc Dowells No.1 Luxury Premium Whisky,375 ml,25,19.39,8.56,25,330,24
8902970000000,,,0201142016/0001,IMFL,Whisky,Mc Dowells No.1 Luxury Premium Whisky,750 ml,25,38.79,2.12,25,620,12
8902970000000,,,0201142020/0030,IMFL,Whisky,McDowell's No. 1 Superior Whisky,180 ml,25,8.97,7.96,15,160,48
8902970000000,,,0201142020/0030,IMFL,Whisky,McDowell's No. 1 Superior Whisky,375 ml,25,18.55,1.42,15,300,24
8902970000000,,,0201142020/0030,IMFL,Whisky,McDowell's No. 1 Superior Whisky,750 ml,25,37.1,7.85,15,590,12
8902970000000,,,0201142018/0023,IMFL,Whisky,McDowells No.1 Platinum Classic Whisky,180 ml,25,10.68,1.7,35,200,48
8902970000000,,,0201142018/0023,IMFL,Whisky,McDowells No.1 Platinum Classic Whisky,375 ml,25,,,35,380,24
8902970000000,,,0201142018/0023,IMFL,Whisky,McDowells No.1 Platinum Classic Whisky,750 ml,25,44.13,0.46,35,710,12
8902970000000,,,0201142006/0114,IMFL,Whisky,McDowells No.1 Reserve Whisky,180 ml,25,,,,170,48
8902970000000,,,0201142006/0114,IMFL,Whisky,McDowells No.1 Reserve Whisky,375 ml,25,,,,330,24
8902970000000,,,0201142006/0114,IMFL,Whisky,McDowells No.1 Reserve Whisky,750 ml,25,,,,620,12
,,,0201142006/0037,IMFL,Whisky,New Improved Aristocrat Premium Whisky,,,,,,,
8901490000000,,,0201142019/0015,IMFL,Whisky,Oaksmith Gold International Blended Whisky,750 ml,25,68.61,1.21,70,1120,12
8901490000000,,,0201142019/0015,IMFL,Whisky,Oaksmith Gold International Blended Whisky,180 ml,25,16.68,5,70,330,48
8901490000000,,,0201142019/0015,IMFL,Whisky,Oaksmith Gold International Blended Whisky,375 ml,25,34.31,5.61,70,600,24
8901490000000,,,0201142021/0011,IMFL,Whisky,Oaksmith Gold International Blended Whisky (GIFT PACK),750 ml,25,68.61,1.21,70,1120,12
8901490000000,,,0201142019/0014,IMFL,Whisky,Oaksmith International Blended Whisky,180 ml,25,11.33,1.86,45,220,48
8901490000000,,,0201142019/0014,IMFL,Whisky,Oaksmith International Blended Whisky,375 ml,25,,,45,410,24
8901490000000,,,0201142019/0014,IMFL,Whisky,Oaksmith International Blended Whisky,750 ml,25,46.77,0.04,45,760,12
8906000000000,,,0201142021/0018,IMFL,Whisky,OAKTON BARREL AGED RARE PREMIER GRAIN WHISKY,750 ml,25,56.91,0.07,50,920,12
8906000000000,,,0201142021/0018,IMFL,Whisky,OAKTON BARREL AGED RARE PREMIER GRAIN WHISKY,375 ml,25,28.46,5.03,50,490,24
8906000000000,,,0201142021/0018,IMFL,Whisky,OAKTON BARREL AGED RARE PREMIER GRAIN WHISKY,180 ml,25,13.83,8.59,50,270,48
8906000000000,,,0201142022/0035,IMFL,Whisky,OAKTON BARREL AGED RARE PREMIER GRAIN WHISKY - GIFT PACK,,25,56.91,0.07,50,920,12
8901540000000,,,0201142020/0028,IMFL,Whisky,OFFICER'S CHOICE BLUE PRIME GRAIN WHISKY,180 ml,25,8.97,7.96,15,160,48
8901540000000,,,0201142020/0028,IMFL,Whisky,OFFICER'S CHOICE BLUE PRIME GRAIN WHISKY,375 ml,25,18.55,1.42,15,300,24
8901540000000,,,0201142020/0028,IMFL,Whisky,OFFICER'S CHOICE BLUE PRIME GRAIN WHISKY,500 ml,25,24.74,6.9,15,400,18
8901540000000,,,0201142020/0028,IMFL,Whisky,OFFICER'S CHOICE BLUE PRIME GRAIN WHISKY,750 ml,25,37.1,7.85,15,590,12
8901540000000,,,0201142019/0016,IMFL,Whisky,OFFICER'S CHOICE DELUXE WHISKY,180 ml,25,7.74,6.76,5,130,48
8901540000000,,,0201142019/0016,IMFL,Whisky,OFFICER'S CHOICE DELUXE WHISKY,375 ml,25,16.03,0,5,250,24
8901540000000,,,0201142019/0016,IMFL,Whisky,OFFICER'S CHOICE DELUXE WHISKY,500 ml,25,20.67,9.04,5,330,24
8901540000000,,,0201142019/0016,IMFL,Whisky,OFFICER'S CHOICE DELUXE WHISKY,750 ml,25,32.06,5.01,5,500,12
8901540000000,,,0201142022/0023,IMFL,Whisky,OFFICER'S CHOICE ELITE WHISKY,180 ml,25,,,,140,48
8901540000000,,,0201142022/0023,IMFL,Whisky,OFFICER'S CHOICE ELITE WHISKY,375 ml,25,,,,280,24
8901540000000,,,0201142022/0023,IMFL,Whisky,OFFICER'S CHOICE ELITE WHISKY,500 ml,25,,,,360,18
8901540000000,,,0201142022/0023,IMFL,Whisky,OFFICER'S CHOICE ELITE WHISKY,750 ml,25,,,,540,12
8901540000000,,,0201142020/0034,IMFL,Whisky,Officers Choice Blue Prime Grain Whisky (Gift Pack),750 ml,25,37.1,7.85,15,590,12
,,,0201142012/0013,IMFL,Whisky,Officers Choice Blue Pure Grain Whisky,,,,,,,
,,,0201142014/0012,IMFL,Whisky,Officers Choice Blue Rare Grain Whisky,,,,,,,
,,,0201142006/0012,IMFL,Whisky,Officers Choice Prestige Whisky,,,,,,,
8902150000000,,,0201142006/0083,IMFL,Whisky,Old Admiral Deluxe Whisky,180 ml,25,7.74,6.76,5,130,48
8902150000000,,,0201142006/0083,IMFL,Whisky,Old Admiral Deluxe Whisky,375 ml,25,16.03,0,5,250,24
8902150000000,,,0201142006/0083,IMFL,Whisky,Old Admiral Deluxe Whisky,750 ml,25,32.06,5.01,5,500,12
,,,0201142017/0016,IMFL,Whisky,Old Habbit Whisky,180 ml,25,,,,220,48
,,,0201142017/0016,IMFL,Whisky,Old Habbit Whisky,375 ml,25,,,,400,24
,,,0201142017/0016,IMFL,Whisky,Old Habbit Whisky,750 ml,25,,,,750,12
8904010000000,,,0201142018/0012,IMFL,Whisky,Paul John Indian Single Malt Whisky - Bold,750 ml,25,211.12,2.9,110,3340,12
8904010000000,,,0201142018/0011,IMFL,Whisky,Paul John Indian Single Malt Whisky - Brilliance,750 ml,25,211.12,2.9,110,3340,12
8904010000000,,,0201142019/0001,IMFL,Whisky,"PAUL JOHN INDIAN SINGLE MALT WHISKY, NIRVANA UNPEATED",750 ml,25,161.29,4.61,100,2570,12
,,,0201142022/0007,IMFL,Whisky,Peter Cat Fine Grain Whisky,375 ml,50,,,,100,24
,,,0201142022/0007,IMFL,Whisky,Peter Cat Fine Grain Whisky,500 ml,50,,,,130,18
,,,0201142022/0007,IMFL,Whisky,Peter Cat Fine Grain Whisky,750 ml,50,,,,195,12
890150000000,,,0201142006/0046,IMFL,Whisky,Peter Scot Malt Whisky,,,,,,,
,,,0201142021/0015,IMFL,Whisky,Rampur Indian Single Malt Whisky Non-chill filtered Double cask-750ml,750 ml,,,,,,
,,,0201142006/0047,IMFL,Whisky,Red Knight Finest Malt Blended Whisky,,,,,,,
8901560000000,,,0201142017/0022,IMFL,Whisky,REGAL TALONS DELUXE RARE GENERATION WHISKY,180 ml,25,,,,170,48
8901560000000,,,0201142017/0022,IMFL,Whisky,REGAL TALONS DELUXE RARE GENERATION WHISKY,375 ml,25,,,,330,24
,,,0201142022/0011,IMFL,Whisky,Rock Sea Fine Whisky,375 ml,50,,,,100,24
,,,0201142022/0011,IMFL,Whisky,Rock Sea Fine Whisky,500 ml,50,,,,130,18
,,,0201142022/0011,IMFL,Whisky,Rock Sea Fine Whisky,750 ml,50,,,,195,12
8908010000000,,,0201142018/0018,IMFL,Whisky,ROCKDOVE PREMIUM WHISKY,180 ml,25,12.07,0.56,35,220,48
8908010000000,,,0201142018/0018,IMFL,Whisky,ROCKDOVE PREMIUM WHISKY,375 ml,25,24.86,4.97,35,420,24
8908010000000,,,0201142018/0018,IMFL,Whisky,ROCKDOVE PREMIUM WHISKY,750 ml,25,,,35,800,12
8906030000000,,,0201142014/0005,IMFL,Whisky,Rockford Classic Finest Blended Whisky,375 ml,25,28.34,6.87,60,500,24
8906030000000,,,0201142014/0005,IMFL,Whisky,Rockford Classic Finest Blended Whisky,750 ml,25,56.67,3.74,60,930,12
,,,0201142022/0010,IMFL,Whisky,ROULETTE PREMIUM WHISKY,,,,,,,
8902970000000,,,0201142022/0021,IMFL,Whisky,Royal Challenge American Pride Fine Gold Whisky,180 ml,25,13.81,8.88,60,280,48
8902970000000,,,0201142022/0021,IMFL,Whisky,Royal Challenge American Pride Fine Gold Whisky,750 ml,25,56.91,0.07,60,930,12
8902970000000,,,0201142007/0015,IMFL,Whisky,Royal Challenge Finest Premium Whisky,180 ml,25,10.98,7.2,35,210,48
8902970000000,,,0201142007/0015,IMFL,Whisky,Royal Challenge Finest Premium Whisky,375 ml,25,22.65,8.73,35,380,24
8902970000000,,,0201142007/0015,IMFL,Whisky,Royal Challenge Finest Premium Whisky,750 ml,25,45.31,2.45,35,730,12
8902970000000,,,0201142020/0003,IMFL,Whisky,Royal Challenge Premium Gold Whisky,180 ml,25,10.98,7.2,35,210,48
8902970000000,,,0201142020/0003,IMFL,Whisky,Royal Challenge Premium Gold Whisky,375 ml,25,22.65,8.73,35,390,24
8902970000000,,,0201142020/0003,IMFL,Whisky,Royal Challenge Premium Gold Whisky,750 ml,25,45.31,2.45,35,730,12
8902970000000,,,0201142020/0012,IMFL,Whisky,Royal Challenge Premium Gold Whisky - Gift Pack,750 ml,25,45.31,2.45,35,730,12
,,,0201142022/0008,IMFL,Whisky,Royal Gentleman Premium Whisky,375 ml,25,,,,100,24
,,,0201142022/0008,IMFL,Whisky,Royal Gentleman Premium Whisky,500 ml,25,,,,130,18
,,,0201142022/0008,IMFL,Whisky,Royal Gentleman Premium Whisky,750 ml,25,,,,195,12
8908000000000,,,0201142020/0004,IMFL,Whisky,ROYAL GREEN PREMIUM BLENDED WHISKY,180 ml,25,11.01,6.71,35,210,48
8908000000000,,,0201142020/0004,IMFL,Whisky,ROYAL GREEN PREMIUM BLENDED WHISKY,375 ml,25,22.72,7.76,35,390,24
8908000000000,,,0201142020/0004,IMFL,Whisky,ROYAL GREEN PREMIUM BLENDED WHISKY,750 ml,25,45.31,2.45,35,730,12
8902150000000,,,0201142020/0021,IMFL,Whisky,ROYAL LANCER WHISKY,375 ml,50,6.47,1.11,0,100,24
8902150000000,,,0201142020/0021,IMFL,Whisky,ROYAL LANCER WHISKY,750 ml,50,12.94,2.22,0,200,12
8902150000000,,,0201142022/0027,IMFL,Whisky,ROYAL RANTHAMBORE HERITAGE COLLECTION ROYAL CRAFTED RESERVE WHISKY,180 ml,25,,,,510,48
8902150000000,,,0201142022/0027,IMFL,Whisky,ROYAL RANTHAMBORE HERITAGE COLLECTION ROYAL CRAFTED RESERVE WHISKY,375 ml,25,,,,950,24
8902150000000,,,0201142022/0027,IMFL,Whisky,ROYAL RANTHAMBORE HERITAGE COLLECTION ROYAL CRAFTED RESERVE WHISKY,750 ml,25,,,,1790,12
8901520000000,,,0201142012/0048,IMFL,Whisky,Seagram's Royal Stag Classic Whisky,,,,,,,
8901520000000,,,0201142012/0048,IMFL,Whisky,Seagram's Royal Stag Classic Whisky,,,,,,,
89005422,,,0201142012/0023,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky,180 ml,25,16.66,5.37,60,320,48
89005415,,,0201142012/0023,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky,375 ml,25,34.22,6.94,60,590,24
89005361,,,0201142012/0023,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky,750 ml,25,68.44,3.88,60,1110,12
89005361,,,0201142020/0006,IMFL,Whisky,Seagrams Blenders Pride Reserve Collection Whisky (GIFT PACK),750 ml,25,68.44,3.88,60,1110,12
8901520000000,,,0201142016/0007,IMFL,Whisky,SEAGRAMS BLENDERS PRIDE SELECT PREMIUM WHISKY,180 ml,25,13.8,9.05,50,270,48
8901520000000,,,0201142016/0007,IMFL,Whisky,SEAGRAMS BLENDERS PRIDE SELECT PREMIUM WHISKY,375 ml,25,28.4,5.95,50,490,24
8901520000000,,,0201142016/0007,IMFL,Whisky,SEAGRAMS BLENDERS PRIDE SELECT PREMIUM WHISKY,750 ml,25,56.79,1.91,50,920,12
8901520000000,,,0201142006/0003,IMFL,Whisky,Seagrams Blenders Pride Ultra Premium Whisky,180 ml,25,13.8,9.05,50,270,48
8901520000000,,,0201142006/0003,IMFL,Whisky,Seagrams Blenders Pride Ultra Premium Whisky,375 ml,25,28.4,5.95,50,490,24
8901520000000,,,0201142016/0013,IMFL,Whisky,Seagrams Imperial Black Exquisite Grain Whisky,180 ml,25,9.93,3.14,25,180,48
8901520000000,,,0201142016/0013,IMFL,Whisky,Seagrams Imperial Black Exquisite Grain Whisky,375 ml,25,20.54,1.11,25,340,24
8901520000000,,,0201142016/0013,IMFL,Whisky,Seagrams Imperial Black Exquisite Grain Whisky,750 ml,25,41.07,7.22,25,660,12
8901520000000,,,0201142006/0002,IMFL,Whisky,Seagrams Imperial Blue Authentic Grain Whisky,375 ml,25,18.55,1.42,15,300,24
8901520000000,,,0201142006/0002,IMFL,Whisky,Seagrams Imperial Blue Authentic Grain Whisky,750 ml,25,37.1,7.85,15,590,12
8901520000000,,,0201142018/0002,IMFL,Whisky,SEAGRAMS IMPERIAL BLUE CLASSIC GRAIN WHISKY,180 ml,25,8.97,7.96,15,160,48
8901520000000,,,0201142018/0002,IMFL,Whisky,SEAGRAMS IMPERIAL BLUE CLASSIC GRAIN WHISKY,375 ml,25,18.55,1.42,15,300,24
8901520000000,,,0201142018/0002,IMFL,Whisky,SEAGRAMS IMPERIAL BLUE CLASSIC GRAIN WHISKY,750 ml,25,37.1,7.85,15,590,12
8901520000000,,,0201142021/0002,IMFL,Whisky,Seagrams Imperial Blue Classic Grain Whisky ( GIFT PACK),750 ml,25,37.1,7.85,15,590,12
89005453,,,0201142012/0025,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky,180 ml,25,11.55,8.44,35,220,48
89005446,,,0201142012/0025,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky,375 ml,25,23.83,0.72,35,400,24
89005439,,,0201142012/0025,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky,750 ml,25,47.66,6.44,35,770,12
89005439,,,0201142020/0007,IMFL,Whisky,Seagrams Royal Stag Barrel Select Whisky (GIFT PACK),750 ml,25,47.66,6.44,35,770,12
8901520000000,,,0201142016/0005,IMFL,Whisky,SEAGRAMS ROYAL STAG BLENDED WHISKY,180 ml,25,10.58,3.3,35,200,48
8901520000000,,,0201142016/0005,IMFL,Whisky,SEAGRAMS ROYAL STAG BLENDED WHISKY,375 ml,25,21.85,0.94,35,370,24
8901520000000,,,0201142016/0005,IMFL,Whisky,SEAGRAMS ROYAL STAG BLENDED WHISKY,500 ml,25,29.14,9.59,35,490,18
8901520000000,,,0201142016/0005,IMFL,Whisky,SEAGRAMS ROYAL STAG BLENDED WHISKY,750 ml,25,43.71,6.89,35,710,12
8901520000000,,,0201142021/0003,IMFL,Whisky,Seagrams Royal Stag Blended Whisky (GIFT PACK),750 ml,25,43.71,6.89,35,710,12
8908010000000,,,0201142022/0026,IMFL,Whisky,SENEOR Premium Whisky,375 ml,50,,,,100,24
8908010000000,,,0201142022/0026,IMFL,Whisky,SENEOR Premium Whisky,750 ml,50,,,,195,12
8906000000000,,,0201142021/0019,IMFL,Whisky,SEVENTH HEAVEN BLUE ULTRA PREMIER GRAIN WHISKY,180 ml,25,,,,320,48
8906000000000,,,0201142021/0019,IMFL,Whisky,SEVENTH HEAVEN BLUE ULTRA PREMIER GRAIN WHISKY,375 ml,25,,,,590,24
8906000000000,,,0201142021/0019,IMFL,Whisky,SEVENTH HEAVEN BLUE ULTRA PREMIER GRAIN WHISKY,750 ml,25,,,,1110,12
8902970000000,,,0201142012/0020,IMFL,Whisky,Signature Premier Grain Whisky,180 ml,25,14.05,5.29,50,270,48
8902970000000,,,0201142012/0020,IMFL,Whisky,Signature Premier Grain Whisky,375 ml,25,28.89,8.42,50,500,24
8902970000000,,,0201142012/0020,IMFL,Whisky,Signature Premier Grain Whisky,750 ml,25,57.78,6.84,50,940,12
8902970000000,,,0201142020/0014,IMFL,Whisky,Signature Premier Grain Whisky- Gift Pack,750 ml,25,57.78,6.84,50,940,12
8902970000000,,,0201142006/0118,IMFL,Whisky,Signature Rare Aged Whisky,180 ml,25,,,,260,48
8902970000000,,,0201142006/0118,IMFL,Whisky,Signature Rare Aged Whisky,375 ml,25,,,,480,24
8902970000000,,,0201142006/0118,IMFL,Whisky,Signature Rare Aged Whisky,750 ml,25,,,,426,12
8908010000000,,,0201142022/0017,IMFL,Whisky,SKDS PARKEY,375 ml,50,,,,100,24
8908010000000,,,0201142022/0017,IMFL,Whisky,SKDS PARKEY,500 ml,50,,,,130,18
8908010000000,,,0201142022/0017,IMFL,Whisky,SKDS PARKEY,750 ml,50,,,,195,12
8901130000000,,,0201142015/0001,IMFL,Whisky,Solan Number One Black Rare & Premium Whisky,180 ml,25,,,,180,48
8901130000000,,,0201142015/0001,IMFL,Whisky,Solan Number One Black Rare & Premium Whisky,375 ml,25,,,,350,24
8901130000000,,,0201142015/0001,IMFL,Whisky,Solan Number One Black Rare & Premium Whisky,750 ml,25,41.67,8.03,25,670,12
8908010000000,,,0201142022/0018,IMFL,Whisky,SSPL Grand Knight,375 ml,50,,,,100,24
8908010000000,,,0201142022/0018,IMFL,Whisky,SSPL Grand Knight,500 ml,50,,,,130,18
8908010000000,,,0201142022/0018,IMFL,Whisky,SSPL Grand Knight,750 ml,50,,,,195,12
8901540000000,,,0201142017/0009,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky,180 ml,25,14.05,5.29,50,270,48
8901540000000,,,0201142017/0009,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky,375 ml,25,28.89,8.42,50,500,24
8901540000000,,,0201142017/0009,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky,750 ml,25,57.78,6.84,50,940,12
8901540000000,,,0201142019/0012,IMFL,Whisky,Sterling Reserve B10 Premium Blended Whisky (Gift Pack),750 ml,25,57.78,6.84,50,940,12
8901540000000,,,0201142020/0027,IMFL,Whisky,STERLING RESERVE B7 CLASSIQUE BLENDED WHISKY,180 ml,25,9.93,3.14,25,180,48
8901540000000,,,0201142020/0027,IMFL,Whisky,STERLING RESERVE B7 CLASSIQUE BLENDED WHISKY,375 ml,25,20.54,1.11,25,340,24
8901540000000,,,0201142020/0027,IMFL,Whisky,STERLING RESERVE B7 CLASSIQUE BLENDED WHISKY,750 ml,25,41.07,7.22,25,660,12
8901540000000,,,0201142020/0033,IMFL,Whisky,Sterling Reserve B7 Classique Blended Whisky (Gift Pack),750 ml,25,41.07,7.22,25,660,12
,,,0201142017/0010,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky,,,,,,,
,,,0201142019/0011,IMFL,Whisky,Sterling Reserve B7 Rare Blended Whisky (Gift Pack),,,,,,,
8901540000000,,,0201142022/0022,IMFL,Whisky,STERLING RESERVE B7 SPLENDOUR BLENDED WHISKY,180 ml,25,,,,200,48
8901540000000,,,0201142022/0022,IMFL,Whisky,STERLING RESERVE B7 SPLENDOUR BLENDED WHISKY,375 ml,25,,,,370,24
8901540000000,,,0201142022/0022,IMFL,Whisky,STERLING RESERVE B7 SPLENDOUR BLENDED WHISKY,750 ml,25,,,,710,12
8901540000000,,,0201142022/0012,IMFL,Whisky,Sumo Special Whisky,375 ml,50,6.38,2.53,0,100,24
8901540000000,,,0201142022/0012,IMFL,Whisky,Sumo Special Whisky,500 ml,50,8.5,0.05,0,130,18
8901540000000,,,0201142022/0012,IMFL,Whisky,Sumo Special Whisky,750 ml,50,12.75,0.07,0,195,12
8908010000000,,,0201142019/0006,IMFL,Whisky,The Empire Reserve Whisky,,,,,,,
8906030000000,,,0201142018/0003,IMFL,Whisky,The Hawkston Noble Reserve Superior Quality Whisky,375 ml,25,23.76,1.82,45,410,24
8906030000000,,,0201142018/0003,IMFL,Whisky,The Hawkston Noble Reserve Superior Quality Whisky,750 ml,25,47.52,8.65,45,780,12
8906030000000,,,0201142012/0051,IMFL,Whisky,The Rockford Reserve Fine And Rare Whisky,375 ml,25,35.32,0.04,70,610,24
8906030000000,,,0201142012/0051,IMFL,Whisky,The Rockford Reserve Fine And Rare Whisky,750 ml,25,70.65,0.07,70,1150,12
8902180000000,,,0201142020/0025,IMFL,Whisky,TI MANSION HOUSE GOLD WHISKY,750 ml,25,,,,720,12
8908010000000,,,0201142022/0016,IMFL,Whisky,TOP 10 PREMIUM WHISKY,375 ml,50,6.38,2.53,0,100,24
8908010000000,,,0201142022/0016,IMFL,Whisky,TOP 10 PREMIUM WHISKY,500 ml,50,8.5,0.05,0,130,18
